,brand,title,price,description,colour,material
1539,Dorothy Perkins,Petite Pacific Blue Eden Jeans,S$ 43.90,"- Solid-tone knee length jeans
- Unlined
- Mid rise
- Skinny fit
- Front zip and button closure
- 2 faux side pockets
- 2 faux rear pockets
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Blue,"76% Cotton, 22% Polyester, 2% Lycra/Elastane"
1540,French Connection,Tilly Check 5 Pocket Skinny Jeans,S$ 95.90,"- Checkered print skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Camel Multi,"97% Cotton, 3% Spandex"
1541,NA-KD,Low Rise Distressed Skinny Jeans,S$ 99.90,"- Ripped knee skinny jeans
- Low rise
- Skinny fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",Light Blue Wash,99% Cotton 1% Elastane
1542,Mango,Straight Crop Sayana Jeans,S$ 59.90,"- Solid tone raw hem denim crop jeans
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Organic cotton",Black Denim,100% Organic Cotton
1543,ESPRIT,Side Stripe Jeans,S$ 99.95,"- Striped side detail slim denim pants
- Sizing runs one size larger
- High rise
- Slim fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size W2626 and is 175cm tall",Blue Medium Wash,"98% Cotton, 2% Elastanel"
1544,MKY Clothing,Highwaist Skinny Jeans No Pocket In Light Blue,S$ 41.00,"Highwaist Skinny Jeans No Pocket by MKY Clothing.

- skinny jeans
- strech denim
- no pocket
- regular fit",Light Blue,Denim
1545,GRLFRND,Beverly High Rise Long Biker Short(Revolve),S$ 254.00,"100% cotton
Button fly
Front and back pockets
Light fading and whiskering along front
Intentionally ripped areas throughout
Frayed hem",[],[]
1546,TOPSHOP,Petite Washed Black Jamie Jeans,S$ 83.90,"- Faded denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button fastening
- Cotton blend",Washed Black,"92% Cotton, 6% Polyester, 2% Elastane"
1547,Dorothy Perkins,Petite White Mom Jeans,S$ 69.90,"- Monochrome denim mom jeans
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Frayed hem
- Belt loops
- Cotton blend
- Model wears a UK 8 and is 173cm tall",White,"99% Cotton, 1% Elastane"
1548,ZALORA BASICS,Basic Straight Cut Raw Hem Jeans,S$ 34.90,"- Monochrome cropped jeans
- High rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Frayed hem
- Belt loops
- Cotton",White,100% Cotton
1549,Mango,Premium Straight Jeans,S$ 89.90,"- Seam detail denim jeans
- Sizing runs one size larger
- High rise
- Unlined
- Regular fit
- Button fastening
- Five pocket style
- Cotton blend",Light Beige,"98% Cotton, 2% Elastane"
1550,Cotton On,Straight Stretch Jean,S$ 49.99,straight stretch jean,Blue,"98% Cotton, 2% Elastane"
1551,Mango,Mom Slim Jeans,S$ 55.90,"- Denim mom jeans in sustainable cotton
- Sizing runs one size larger
- High rise
- Slim fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",White,"99% Cotton, 1% Elastane"
1552,LC Waikiki,Skinny-Fit Ripped Jeans,S$ 35.90,"- Knee rip skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 36 in and is 174cm tall",Light Rodeo,90% Cotton 7% Polyester 3% Elastane
1553,Something Borrowed,Frayed Detail Straight Cut Jeans,S$ 39.90,"- Asymmetrical hem stud denim jeans
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears an S and is 177cm tall",Light Blue,90% Cotton 10% Polyester
1554,GRLFRND,Super High Rise Helena(Revolve),S$ 325.00,"100% cotton
Light fading and distressed detail
Button fly
5-pocket design
16 at the knee narrows to 14 at the leg opening",[],[]
1555,GAP,High Rise Skimmer Leggings,S$ 94.90,"- Leopard print jeggings
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 26 in and is 176cm tall",Blue,"74% Cotton, 15% Polyester, 10% Viscose Rayon, 1% Spandex"
1556,London Rag,Lime Green Stretch Fit Bold Denims,S$ 53.00,"- Skinny Jeans
- 5 pockets styling -2 side pockets/2 back pockets
- 1 coin pocket
- Belt Loops
- Solid Shade
- Button and Zip fastening
- Stretchable fabric
- CL7672",Lime Green,97% COTTON 3% SPANDEX
1557,Dorothy Perkins,R: Indigo Authentic Bailey,S$ 56.90,"- Contrast seam super skinny jeans
- Mid rise
- Unlined
- Super skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a UK 10 and is 174cm tall",Indigo,"79% Cotton, 20% Polyester, 1% Elastane"
1558,GAP,Favorite Jeggings,S$ 92.90,"- Solid tone denim jeggings
- Mid rise
- Skinny fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 PETITE and is 175cm tall",Dark Indigo,"68% Cotton, 21% Polyester, 9% Viscose, 2% Elastane"
1559,TOPSHOP,MOTO Washed Jamie Jeans,S$ 83.90,"- Faded effect jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- Five-pocket design
- Cotton blend",Washed Black,[]
1560,DeFacto,DeFacto Woman Trousers,S$ 39.90,"DeFacto Woman Trousers
Gender: Female SubCatType: Jeans Skin Type: Elastane 2%, Cotton 98% Gender: Woman Material: Elastane 2%, Cotton 98% Main Material: Elastane 2%, Cotton 98% Inner Material: Inner Material",Blue,[]
1561,FOREVER 21,High Rise Skinny Jeans,S$ 34.90,"- Ribbed dress with split hem
- Mid rise
- Skinny fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend",Sky Blue,"73% Cotton, 24% Polyester, 3% Spandex / Elastane"
1562,Mango,Mom-Fit Jeans,S$ 59.90,"- Faded denim mom jeans
- Sizing runs one size larger
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton",Pink,100% Cotton
1563,ZALORA,Wide Leg Jeans,S$ 49.90,"- Paperbag waist wide leg jeans
- High rise
- Regular fit
- Zip fastening
- Waist tie
- 2 side pockets
- Cotton blend",Indigo,90% Cotton 10% Polyester
1564,GRLFRND,Mischa(Revolve),S$ 240.00,"98% cotton 2% elastane
Front and back pockets
Light fading and whiskering along front
Cuffed hem
Shorts measure approx 11
5 in length",[],[]
1565,TOPSHOP,Moto Washed Black Mom Jeans,S$ 89.90,"- Washed out monochrome mom jeans
- High rise
- Relaxed fit
- Button and zip fastening
- 5 pockets
- Cotton
- Model wears a size 26R and is 174cm tall",Washed Black,100% Cotton
1566,Mango,Straight Crop Sayana Jeans,S$ 59.90,"- Faded straight crop denim jeans with frayed hem
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Organic cotton",Open Grey,100% Organic Cotton
1567,TOPSHOP,Washed Black Raw Hem Straight Leg Jeans,S$ 89.90,"- Dark wash raw hem denim jeans
- Mid rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26S and is 177cm tall",Washed Black,"99% Cotton, 1% Elastane"
1568,TOPSHOP,Moto White Diamante Jamie Jeans,S$ 139.00,"- Denim diamente embellished skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton
- Model wears a size 26S and is 171cm tall",White,"92% Cotton, 5% Elastomultiester, 3% Elastane"
1569,ONLY,Isa Reg Skinny Ankle Jeans,S$ 89.00,"- Slashed knee skinnies
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 26R and is 177cm tall",Black/,[]
1570,ONLY,Power Mid Push Up Jeans,S$ 69.00,"- Faded push up style denim skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 27S and is 174cm tall",Dark Blue Denim,"92% Cotton, 6% Polyester, 2% Elastane"
1571,GRLFRND,Karolina High-Rise Skinny Jean With Butt Slit(Revolve),S$ 354.00,"All over destroyed details are sure to fit in with the travelin' band
The Karolina High-Rise Skinny Jean features an of-the-moment high rise fit and 100% cotton fabrication, so they'll only get better with wear",[],[]
1572,Dorothy Perkins,Regular Green Lyla,S$ 59.90,"- Solid tone plain skinny jeans
- High waist
- Skinny fit
- Zip-fly and button fastening
- 2 pockets
- Cotton blend
- Model wears a UK 8 and is 174cm tall",GREEN,"82% Cotton, 17% Polyester, 1% Elastane"
1573,Miss Selfridge,DARK BLUE LIZZIE HIGH WAIST SUPER SKINNY JEAN,S$ 86.90,"- Vintage skinny jeans with ripped detail on coin pocket
- Unlined
- High rise
- Super skinny fit
- Front zip and button closure
- 5-pocket design
- Cotton
- Model wears a size 8L and is 174cm tall",BLUE,"98% Cotton, 2% Elastane"
1574,Mango,Striped Relaxed Jeans,S$ 59.90,"- Striped denim wide-legged pants
- Sizing runs one size larger
- High rise
- Relaxed fit
- Button and zip fastening
- 5 pocket design
- Cotton",Open Blue,100% Cotton
1575,Calvin Klein,Calvin Klein 37.5 Women Stretch Body Ankle Jeans,S$ 349.00,"Featuring the REVOLUTIONARY 37.5 technology, this pair of jeans helps you stay dry and cool in the heat; keep you warm in the cold. The fabric consists of active particles that are made from nature which can remove your sweat in the vapor stage before forming liquid sweat and helps you to maintain a stable relative humidity at 37.5%. The technology also traps odors and then releases them when washed and dried. Women's denim jeans with body-slimming effects. Designed to fit below the waist and in a narrow fit through hips and thighs, these Calvin Klein Jeans feature stretch cotton legs. Zip fly with a signature ck metal button. Classic 5-pocket style.",COOL COLLUM,[]
1576,Supre,The Super Skinny Sky High Jeans,S$ 35.00,"- Solid-colour skinny denim jeans
- High rise
- Super skinny fit
- Button and zip fastening
- 2 back pockets
- Cotton blend",True Black,"78% Cotton, 20% Polyester, 2% Elastane"
1577,Violeta by MANGO,Plus Size Slim-Fit Susan Jeans,S$ 59.90,"- Regular waist jeans
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",Open Grey,"99% Cotton, 1% Elastane"
1578,Dorothy Perkins,Smokey Bleach Frankie,S$ 56.90,"- Solid toned jeans
- Mid rise
- Skinny fit
- Front zip with button fastening
- 2 pockets
- Cotton blend
- Model wears a UK 8 and is 170cm tall",Blue,"66% Cotton, 32% Polyester, 2% Elastane"
1579,Mango,Mom Slim Jeans,S$ 55.90,"- Faded casual denim slim mom jeans
- Sizing runs one size larger
- High rise
- Unlined
- Slim fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Open Blue,"99% Cotton, 1% Elastane"
1580,TOPSHOP,Indigo Leigh Jeans,S$ 79.90,"- Dark wash skinny jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 26S and is 174cm tall",INDIGO,"85% Cotton, 13% Polyester, 2% Elastane"
1581,TOPSHOP,Off White Straight Jeans,S$ 89.90,"- Solid tone regular jeans with frayed hem
- High rise
- Regular fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 26S and is 174cm tall",White,[]
1582,Calvin Klein,Calvin Klein 37.5 Women High Rise Skinny Jeans,S$ 329.00,"Featuring the REVOLUTIONARY 37.5 technology, this pair of jeans helps you stay dry and cool in the heat; keep you warm in the cold. The fabric consists of active particles that are made from nature which can remove your sweat in the vapor stage before forming liquid sweat and helps you to maintain a stable relative humidity at 37.5%. The technology also traps odors and then releases them when washed and dried. Modern Classics by Calvin Klein Jeans. Women's denim jeans with a high rise waist and skinny legs. Zip fly with a signature ck metal button. Classic 5-pocket style.",HERRIOT COOL,[]
1583,Dorothy Perkins,Ice Blue Eden Jeans (Short Fit),S$ 53.90,"- Solid toned jeggings
- Mid rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Metallic,"76% Cotton, 22% Polyester, 2% Elastane"
1584,FORCAST,Nova High Rise Zip Jeans,S$ 79.99,"- Washed effect high waisted jeans with ankle zips
- High rise
- Skinny fit
- Fly front closure
- 5 pocket style
- Belt loops
- Cotton blend",Blue,88% Cotton 10% Viscose 2% Spandex
1585,Vero Moda,Sheila Mr Slim Kick Flare Jeans,S$ 89.00,"- Solid-colour textured flared jeans
- Mid rise
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend
- Model wears a size 25R and is 170cm tall",Ecru,"77% Cotton, 22% Recycled Cotton, 1% Elastane"
1586,MKY Clothing,E-Jegging Pants In Black,S$ 41.00,"E-Jegging Pants by MKY Clothing

- jegging
- with zipper and button
- back round
- strech material
- cotton denim stretch
- regular fit",Black,Cotton denim stretch
1587,LC Waikiki,Skinny-Fit Ankle-Length Stretch Jeans,S$ 30.90,"- Light toned ripped jeans
- Mid rise
- Skinny fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 28 in and is 177cm tall",Indigo,"98% Cotton, 2% Elastane"
1588,Brave Soul,Carmela Cargo Pocket Skinny Jeans,S$ 108.90,"- Solid tone skinny cargo jeans
- High rise
- Skinny fit
- Button and zip fastening
- 6 pocket design
- Cotton denim
- Model wears a UK 8 and is 174cm tall",Khaki,100% Cotton Denim
1589,Cotton On,Cord Grazer Flare Pants,S$ 49.99,"- Solid toned cord pants
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size AUS 8 and is 177cm tall",Black,"62% Cotton, 24% Viscose, 9% Lyocell, 4% Polyester, 1% Elastane"
1590,Factorie,The Skinny High Rise Jeans,S$ 39.95,"- Denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size AUS 6 and is 170cm tall",Black,"76% Cotton, 23% Polyester, 1% Elastane"
1591,FOREVER 21,The Sunset Mid Rise Color Jeans,S$ 42.90,"- Solid coloured skinny jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Cotton blend",Cornsilk,"71% Cotton, 25% Polyester, 4% Spandex / Elastane"
1592,Dorothy Perkins,Black Rip Darcy,S$ 63.90,"- Solid tone rip knee denim skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Black,Garment: Cotton(99%) Elastane(1%)
1593,Dorothy Perkins,Regular Black Darcy Ankle Grazer,S$ 63.90,"- Denim ankle grazer skinny jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Black,"99% Cotton, 1% Lycra/Elastane"
1594,GAP,High Rise Skinny Ankle Jeans,S$ 108.90,"- Faded distressed denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 26 in and is 173cm tall",Tinted Medium Destroy,"94% Cotton, 5% Polyester, 1% Elastane"
1595,Violeta by MANGO,Plus Size Slim-Fit Valentin Jeans,S$ 89.90,"- Faded denim slim jeans
- Mid rise
- Unlined
- Slim fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Open Grey,"69% Cotton, 29% Polyester, 2% Elastane"
1596,Sunnydaysweety,Korean New Shredded Ripped Jean CA100899DB,S$ 62.00,"- Shredded high waist jeans
- Loose, casual style
- Korean hot choice",blue,denim
1597,OVS,Slim-fit Vintage-effect Authentic Denim,S$ 46.90,"- Solid-tone jeans with splitted hem
- Unlined
- Mid rise
- Slim fit
- Front zip and button closure
- 5 pockets
- Cotton blend
- Model wears a size 40 and is 174cm tall",Dark Blue,"99% Cotton, 1% Elastane"
1598,Mango,Kim Skinny Push-Up Jeans,S$ 55.90,"- Solid tone skinny push up denim jeans
- Sizing runs one size larger
- Low rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend",Open Grey,"99% Cotton, 1% Elastane"
1599,Pepe Jeans,Dua Lipa X Pepe Jeans Collections Betty Black Jeans,S$ 150.90,"- In collaboration with Dua Lipa
- Faded high waist jeans
- High rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 173cm tall",Denim,"99% Cotton, 1% Elastane"
1600,superdown,Karen Denim Mini Skirt(Revolve),S$ 82.00,"100% cotton
Hand wash cold
Unlined
Zip fly with button closure
5-pocket design
Frayed trim",[],[]
1601,superdown,Angie Distressed Jean(Revolve),S$ 111.00,"Self: 100% cottonLining: 100% poly
Hand wash cold
Zip fly
5-pocket styling
Intentionally destroyed areas
16 at the knee narrows to 12 at the leg opening",[],[]
1602,TOPSHOP,Moto Bleach Diamante Cropped Jeans,S$ 129.00,"- Denim diamente embellished cropped wide leg jeans
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton
- Model wears a size 26S and is 171cm tall",Light Denim,100% Cotton
1603,A-IN GIRLS,Shredded Stretch Elastic Waist Jeans,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",black,"57% cotton, 26% polyester, 15.5% recycled fiber, 1.5% spandex"
1604,Levi's,Levi's® 720 High Rise Super Skinny Jeans,S$ 119.90,"Levi's® signature 'Lot 700' fits are the ultimate look-amazing jeans, designed to flatter, hold and lift—all day, everyday. Levi's® took your favorite high rise and made it skinnier. These jeans are made with special innovative fabric that sculpts, smooths and holds its shape.
-Sits at waist
-Slim through hip and thigh
-Super skinny leg
-High rise
-65% Cotton, 33% Polyester, 2% Elastane
-Machine wash cold, Do not bleach, Tumble dry low, Warm iron if needed, Do not dry clean, Wash and dry inside out with like colors, Liquid detergent is recommended, Do not iron decoration",Black,"-65% Cotton, 33% Polyester, 2% Elastane"
1605,TOPSHOP,Mid Blue Editor Jeans,S$ 109.00,"- Casual straight leg jeans
- Unlined
- Mid rise
- Regular fit
- Front zip and button closure
- 5-pocket design
- Cotton
- Model wears a size 26S and is 176cm tall",Mid Denim,100% Cotton
1606,Cotton On,Mid Rise Capri Jegging,S$ 29.99,"Look and feel good in the mid-rise Capri Jegging. A flattering fit designed to hug the body in all the right places, this mid-rise jegging is full of stretch (the good stuff).

Searching for that feel-good second skin fit? The Mid Rise Capri Jegging is your answer. Thanks to that lightweight, stretch denim, this pair hugs your body in all the right places. You'll love the capri length if you're on the shorter side, or just want that cropped look.

- Skinny fit designed to firmly hug the body
- Mid-rise, true waistline, ultimate comfort
- Over the knee length
- Regular fly and button-up waist with belt loops
- Back pocket
- Easy fit stretches with every move",Blue,"73% Cotton, 25% Polyester, 2% Elastane"
1607,ZALORA BASICS,Basic Mid Ankle Jeans,S$ 29.90,"- Denim jeans with wash detail
- Medium rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Frayed hem
- Belt loops
- Cotton blend",Light Blue,75% Cotton 23% Polyester 2% Spandex
1608,ZALORA BASICS,Basic Slim Jeans,S$ 34.90,"- Solid tone slim jeans
- High rise
- Slim fit
- Button and zip fastening
- 5 pocket design
- Cotton blend",Black,75% Cotton 23% Polyester 2% Spandex
