web-scraper-order,web-scraper-start-url,link,link-href,title,price,colour,description,material
1573339650-15003,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,LACE DRESS,https://www.zara.com/sg/en/lace-dress-p05644908.html,LACE DRESS Details,S$ 49.90,Black,"Short dress featuring a V-neckline, short puff sleeves and lining.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573341425-15505,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,METALLIC-EFFECT DRESS,https://www.zara.com/sg/en/metallic-effect-dress-p08765859.html,METALLIC-EFFECT DRESS Details,S$ 89.90,Copper,"V-neck dress featuring flowing sleeves falling below the elbow, an elastic waist and an asymmetric hem. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339105-14873,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,BUTTONED JUMPSUIT,https://www.zara.com/sg/en/buttoned-jumpsuit-p02492151.html,BUTTONED JUMPSUIT Details,S$ 89.90,Light khaki,"Short sleeve V-neck jumpsuit with a stretch drawstring waist, false buttoned pockets and side slits at the hem. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573340255-15164,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,DOTTED MESH MINI DRESS,https://www.zara.com/sg/en/dotted-mesh-mini-dress-p08396639.html,DOTTED MESH MINI DRESS Details,S$ 69.90,Dark grey,"Long sleeve dress with a round neckline. Featuring a V-shaped opening at the neck with ties, and decorative gathered seams.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573330891-12421,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,LINEN T-SHIRT,https://www.zara.com/sg/en/linen-t-shirt-p00858173.html,LINEN T-SHIRT Details,S$ 29.90,Grey,"Short sleeve T-shirt with a round neckline. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573341185-15424,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,COMBINED DRESS,https://www.zara.com/sg/en/combined-dress-p01165916.html,COMBINED DRESS Details,S$ 45.90,Dark blue,"Midi dress with a round neckline and short sleeves. Featuring contrast fabric detail. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339029-14857,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,SHORT POLKA DOT JUMPSUIT,https://www.zara.com/sg/en/short-polka-dot-jumpsuit-p07632015.html,SHORT POLKA DOT JUMPSUIT Details,S$ 119.00,Black,"V-neck jumpsuit featuring a high collar, long puff sleeves with elastic cuffs, front darts, belt appliqué in the same fabric and invisible back zip fastening. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573332226-12765,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,FUZZY TOP WITH FAUX PEARLS,https://www.zara.com/sg/en/fuzzy-top-with-faux-pearls-p02712914.html,FUZZY TOP WITH FAUX PEARLS Details,S$ 39.90,Oyster White,"Top with a high neck, short sleeves and faux pearl appliqués on the neck.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331182-12493,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,SHINY SURPLICE TOP,https://www.zara.com/sg/en/shiny-surplice-top-p05644459.html,SHINY SURPLICE TOP Details,S$ 49.90,Dusty mauve,"Short sleeve top with a surplice V-neckline and an elastic waist.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573339948-15085,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,RUFFLED DRESS,https://www.zara.com/sg/en/ruffled-dress-p00962850.html,RUFFLED DRESS Details,S$ 45.90,Grey,"Loose-fitting sleeveless dress with a V-neckline and ruffle trims.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573330876-12417,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,BASIC RIBBED T-SHIRT,https://www.zara.com/sg/en/basic-ribbed-t-shirt-p05039021.html,BASIC RIBBED T-SHIRT Details,S$ 24.90,Black,"Short sleeve T-shirt with a V-neckline. 

MODEL HEIGHT: 177 CM",null
1573331344-12538,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,© DISNEY’S MINNIE MOUSE T-SHIRT,https://www.zara.com/sg/en/%C2%A9%C2%A0disney%E2%80%99s-minnie-mouse-t-shirt-p00264807.html,© DISNEY’S MINNIE MOUSE T-SHIRT Details,S$ 39.90,Black,"Short sleeve T-shirt with a round neckline and a Minnie Mouse ©DISNEY print.

HEIGHT OF MODEL: 177 cm. / 69.6″


JOIN LIFE
Care for fiber: 100% ecologically grown cotton.
Ecologically grown cotton is grown using practices that help us protect biodiversity, such as crop rotation and the use of natural fertilisers.",null
1573341005-15375,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,BELTED JUMPSUIT,https://www.zara.com/sg/en/belted-jumpsuit-p02157248.html,BELTED JUMPSUIT Details,S$ 89.90,Black,"Loose-fitting jumpsuit with round neckline and long sleeves. Featuring side pockets hidden in-seam, elastic inner waistband, front gathered detail, contrast belt appliqué and a buttoned opening at the back. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331008-12448,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,COMBINED PLEATED T-SHIRT,https://www.zara.com/sg/en/combined-pleated-t-shirt-p00264451.html,COMBINED PLEATED T-SHIRT Details,S$ 29.90,beige-pink,"T-shirt with a round neckline, short sleeves and matching pleated fabric detail on the hem. 

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573340675-15283,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED DRESS,https://www.zara.com/sg/en/printed-dress-p08480165.html,PRINTED DRESS Details,S$ 89.90,Multicoloured,"Satin A-line dress with a collar, long sleeves and front button fastening concealed by a placket.

This item does not include a belt.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331333-12534,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,BUGS BUNNY LOONEY TUNES © &™ WARNER BROS. T-SHIRT,https://www.zara.com/sg/en/bugs-bunny-looney-tunes-%C2%A9--%E2%84%A2-warner-bros--t-shirt-p05643814.html,BUGS BUNNY LOONEY TUNES © &™ WARNER BROS. T-SHIRT Details,S$ 39.90,Green,"Short sleeve T-shirt with a round neck. Featuring a Bugs Bunny Looney Tunes © &™ Warner Bros. print on the front.

HEIGHT OF MODEL: 177 CM / 5′ 9″

JOIN LIFE
Care for fiber: At least 50% ecologically grown cotton.
Ecologically grown cotton is grown using practices that help us protect biodiversity, such as crop rotation and the use of natural fertilisers.",null
1573341229-15439,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED TULLE DRESS,https://www.zara.com/sg/en/printed-tulle-dress-p01131927.html,PRINTED TULLE DRESS Details,S$ 59.90,Leopard,"High neck semi-sheer midi dress with V-neckline and bow. Featuring long elasticated sleeves and inner lining.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339562-14981,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,STRETCH DRESS WITH TIED STRAPS,https://www.zara.com/sg/en/stretch-dress-with-tied-straps-p00017207.html,STRETCH DRESS WITH TIED STRAPS Details,S$ 59.90,Oyster White,"Short dress with a straight neckline and contrast tied straps.

HEIGHT OF MODEL: 177 CM / 5′ 9″

JOIN LIFE
Care for fiber: LenzingTM Modal. 
This fibre is obtained from local certified forests and its production is accredited by the EU Ecolabel, helping us take care of the environment and protect biodiversity.",null
1573331311-12528,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,T-SHIRT WITH FRONT PRINT,https://www.zara.com/sg/en/t-shirt-with-front-print-p05580470.html,T-SHIRT WITH FRONT PRINT Details,S$ 45.90,White,"T-shirt with a round neckline, long puff sleeves and a matching front print.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573339129-14878,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,RUSTIC JUMPSUIT,https://www.zara.com/sg/en/rustic-jumpsuit-p07711513.html,RUSTIC JUMPSUIT Details,S$ 69.90,Navy blue,"V-neck jumpsuit in a linen blend. Featuring short sleeves with slits, side in-seam pockets, a shirred waist and ties at the back. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″

JOIN LIFE
Care for fiber: at least 50% Sustainably Grown European Linen. 
Sustainably Grown European Linen is naturally irrigated and does not use genetically modified seeds or defoliants. An environmentally and water-friendly process.",null
1573331933-12682,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,T-SHIRT WITH FRONT PRINT,https://www.zara.com/sg/en/t-shirt-with-front-print-p01131819.html,T-SHIRT WITH FRONT PRINT Details,S$ 29.90,Anthracite grey,"Short sleeve T-shirt with a round neckline and a contrast front print detail. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573339872-15064,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED FLOWING DRESS,https://www.zara.com/sg/en/printed-flowing-dress-p08347085.html,PRINTED FLOWING DRESS Details,S$ 89.90,Ecru,"Long sleeve midi dress with a high neck. Button-up front. 

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573331745-12638,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,TOP WITH DIE-CUT EMBROIDERY,https://www.zara.com/sg/en/top-with-die-cut-embroidery-p05580460.html,TOP WITH DIE-CUT EMBROIDERY Details,S$ 45.90,Oyster White,"V-neck top with long sleeves. Featuring matching cutwork embroidery and elastic ruffled trims.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573339845-15056,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,TWEED JUMPSUIT WITH BUTTONS,https://www.zara.com/sg/en/tweed-jumpsuit-with-buttons-p08741236.html,TWEED JUMPSUIT WITH BUTTONS Details,S$ 69.90,Multicoloured,"Sleeveless jumpsuit featuring a round neckline, decorative metal buttons, wrap front with a patch pocket, frayed trims and invisible back zip fastening.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573341179-15422,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED DRESS WITH BOW,https://www.zara.com/sg/en/printed-dress-with-bow-p09006167.html,PRINTED DRESS WITH BOW Details,S$ 89.90,Khaki,"Midi dress featuring a high collar with tied detail, V-neckline, long sleeves, ruffled hem and front button fastening.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573341254-15448,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,PRINTED MIDI DRESS,https://www.zara.com/sg/en/printed-midi-dress-p04886285.html,PRINTED MIDI DRESS Details,S$ 89.90,Black,"Dress with a high neck, long full sleeves and elastic cuffs. Featuring gathering on the chest, a ruffled hem and buttoned opening at the back. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339972-15090,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,CREASED-EFFECT DRESS,https://www.zara.com/sg/en/creased-effect-dress-p00264656.html,CREASED-EFFECT DRESS Details,S$ 89.90,Lavender,"Dress with a v-neck, lapels and short sleeves. Featuring a belt in the same fabric and double-breasted front snap button. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573339388-14937,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,LACE DRESS,https://www.zara.com/sg/en/lace-dress-p02878806.html,LACE DRESS Details,S$ 45.90,Black,"Short V-neck dress with adjustable thin straps, lining and invisible side zip fastening.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573332182-12752,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,©DISNEY’S BAMBI T-SHIRT,https://www.zara.com/sg/en/%C2%A9disney%E2%80%99s-bambi-t-shirt-p05580640.html,©DISNEY’S BAMBI T-SHIRT Details,S$ 29.90,White,"T-shirt with a round neckline and short sleeves. Featuring contrast Bambi ©Disney embroidery.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573331401-12554,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,CONTRASTING FABRIC T-SHIRT,https://www.zara.com/sg/en/contrasting-fabric-t-shirt-p00264668.html,CONTRASTING FABRIC T-SHIRT Details,S$ 45.90,White,"Round neck T-shirt with long sleeves and an asymmetric hem. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573340320-15183,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,POPLIN MINI DRESS,https://www.zara.com/sg/en/poplin-mini-dress-p04786273.html,POPLIN MINI DRESS Details,S$ 89.90,Black,"Dress with a high neck, long sleeves, matching lace trim on the front and button fastening on the front.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573330797-12354,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,null,,,,,,
1573338953-14830,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,null,,,,,,
1573341172-15420,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,VELVET MINI DRESS,https://www.zara.com/sg/en/velvet-mini-dress-p02731258.html,VELVET MINI DRESS Details,S$ 69.90,Black,"V-neck dress with short sleeves, false buttons on the front and invisible side zip fastening.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573330797-12395,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,null,,,,,,
1573331517-12584,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,LACE TOP WITH ELASTIC DETAILING,https://www.zara.com/sg/en/lace-top-with-elastic-detailing-p01131917.html,LACE TOP WITH ELASTIC DETAILING Details,S$ 45.90,Black,"Semi-sheer top with a high neck, long sleeves and elastic trims.

This garment is not lined. 

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573339559-14980,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,CONTRAST DRESS,https://www.zara.com/sg/en/contrast-dress-p01198451.html,CONTRAST DRESS Details,S$ 69.90,Light pink,"V-neck dress featuring wide straps and a contrast hem with a ruffle trim on the front. 

This item has a smaller fit than usual.

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
1573331246-12511,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,PLEATED TOP,https://www.zara.com/sg/en/pleated-top-p05643920.html,PLEATED TOP Details,S$ 29.90,Mink,"Sleeveless round neck top.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573332278-12782,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,MICKEY MOUSE ©DISNEY T-SHIRT,https://www.zara.com/sg/en/mickey-mouse-%C2%A9disney-t-shirt-p01165454.html,MICKEY MOUSE ©DISNEY T-SHIRT Details,S$ 39.90,White,"Short sleeve T-shirt with a round neckline and a Mickey Mouse ©Disney print.

HEIGHT OF MODEL: 177 CM / 69.6″",null
1573332145-12741,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,©DISNEY’S MICKEY MOUSE T-SHIRT,https://www.zara.com/sg/en/%C2%A9disney%E2%80%99s-mickey-mouse-t-shirt-p05644804.html,©DISNEY’S MICKEY MOUSE T-SHIRT Details,S$ 29.90,White,"Short sleeve T-shirt with a round neckline and a Mickey Mouse ©Disney print.

HEIGHT OF MODEL: 177 cm. / 5′ 9″

JOIN LIFE
Care for fiber: 100% ecologically grown cotton.
Ecologically grown cotton is grown using practices that help us protect biodiversity, such as crop rotation and the use of natural fertilisers.",null
1573332025-12707,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,EMBROIDERED FADED-EFFECT T-SHIRT,https://www.zara.com/sg/en/embroidered-faded-effect-t-shirt-p00962460.html,EMBROIDERED FADED-EFFECT T-SHIRT Details,S$ 39.90,Charcoal,"Short sleeve T-shirt with a round neckline and an embroidered detail on the front. 

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573341170-15419,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,DRAPED DRESS,https://www.zara.com/sg/en/draped-dress-p08634422.html,DRAPED DRESS Details,S$ 159.00,Black,"Short dress with a high neck and long sleeves. Featuring a draped detail from the shoulder to the waist, lining and invisible zip fastening at the back and side.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573332192-12755,https://www.zara.com/sg/en/woman-tshirts-l1362.html?v1=1281620,LONG SLEEVE T-SHIRT WITH GATHERING,https://www.zara.com/sg/en/long-sleeve-t-shirt-with-gathering-p04174863.html,LONG SLEEVE T-SHIRT WITH GATHERING Details,S$ 24.90,White,"Long sleeve T-shirt with a round neckline and puff shoulders.

HEIGHT OF MODEL: 177 cm. / 69.6″

JOIN LIFE
Care for fiber: At least 95% ecologically grown cotton.
Ecologically grown cotton is grown using practices that help us protect biodiversity, such as crop rotation and the use of natural fertilisers.",null
1573341282-15457,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,SOFT-TOUCH DRESS WITH RUFFLED HEM,https://www.zara.com/sg/en/soft-touch-dress-with-ruffled-hem-p02298469.html,SOFT-TOUCH DRESS WITH RUFFLED HEM Details,S$ 59.90,Mid-grey,"Short sleeve dress with a round neckline and a ruffled hem. 

HEIGHT OF MODEL: 177 CM / 69.6″",null
1573340742-15300,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,VOLUMINOUS PRINTED DRESS,https://www.zara.com/sg/en/voluminous-printed-dress-p08555172.html,VOLUMINOUS PRINTED DRESS Details,S$ 89.90,Bottle green,"Dress featuring a high neck, long puff sleeves with cuffs, in-seam side pockets and a buttoned opening at the back.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573341154-15414,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,COMBINED DRESS,https://www.zara.com/sg/en/combined-dress-p00264822.html,COMBINED DRESS Details,S$ 69.90,Black,"Short sleeve dress with a round neckline. Featuring a voluminous hem in contrast fabric.

HEIGHT OF MODEL: 177 cm. / 69.6″",null
1573339809-15046,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,ANIMAL PRINT DRESS,https://www.zara.com/sg/en/animal-print-dress-p08144618.html,ANIMAL PRINT DRESS Details,S$ 59.90,Leopard,"Fitted mini dress with a V-neckline and wide straps. Featuring invisible back zip fastening.

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573339697-15015,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,RUSTIC DRESS,https://www.zara.com/sg/en/rustic-dress-p05039462.html,RUSTIC DRESS Details,S$ 45.90,Green,"Loose fitting short sleeve dress with a V-neckline. With defined seams and gathers at the waist. 

HEIGHT OF MODEL: 177 cm. / 5′ 9″",null
1573339672-15009,https://www.zara.com/sg/en/woman-dresses-l1066.html?v1=1281625,EMBROIDERED DOTTED MESH DRESS,https://www.zara.com/sg/en/embroidered-dotted-mesh-dress-p01381021.html,EMBROIDERED DOTTED MESH DRESS Details,S$ 89.90,Black,"V-neck dress with long puff sleeves, lining, drawstring waist and contrast embroidered detail. 

HEIGHT OF MODEL: 177 CM / 5′ 9″",null
