,brand,title,price,description,colour,material
3263,Kodz,Layered Shorts With Lace,S$ 49.90,"- Lace trim pleated shorts
- Mid rise
- Regular fit
- 2 pockets
- Polyblend",Blue,Polyblend
3264,LC Waikiki,Denim Bermuda Shorts,S$ 26.90,"- Light wash denim bermudas
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 38 in and is 174cm tall",Light Rodeo,80% Cotton 17% Polyester 3% Elastane
3265,Cotton On,Mischa Shorts,S$ 19.99,"- Solid tone casual shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband with exterior drawstring fastening
- 2 front side pockets
- Linen blend
- Model wears a size AUS 8 and is 177cm tall",White,"55% Linen, 45% Viscose"
3266,Cotton On,Mid Rise Saturday Denim Short,S$ 34.99,"- Solid-colour lightly-distressed shorts
- Mid rise
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton
- Model wears a size AUS 8 and is 176cm tall",Authentic Solid Black Cuff Rips,100% Cotton
3267,ZALORA BASICS,Basic Ruched Waistband Shorts,S$ 19.90,"- Printed shorts with ruched waistband
- High rise
- Regular fit
- Elasticised waistband with drawstring
- 2 side pockets
- Polyester
- Model wears an S and is 173cm tall",Navy Geo Print,100% Polyester Woven
3268,Cotton On,Riley High Waist Short,S$ 29.99,"- Turnover hem high waist shorts
- High rise
- Regular fit
- Elasticated waist
- Waist belt
- Polyblend
- Model wears a size AUS 8 and is 177cm tall",Mineral Red,"65% Polyester, 32% Cotton, 3% Elastane"
3269,House of Harlow 1960,X REVOLVE Esther Short(Revolve),S$ 211.00,"Self: 100% polyLining: 97% poly 3% elastane
Hand wash cold
Pleated chiffon fabric
Hidden back zipper closure
Shorts measure approx 14
5 in length",Green,[]
3270,LC Waikiki,Regular-Cut Shorts,S$ 13.90,"- Graphic shorts with side trim details
- Mid rise
- Regular fit
- Elasticised waistband
- Cotton blend
- Model wears an S and is 174cm tall",Red,Cotton blend
3271,ZALORA BASICS,Basic Classic Denim Shorts,S$ 22.90,"- Basic denim shorts with frayed hem
- Mid rise
- Regular fit
- Fronr zip and button fastening
- Five-pocket style
- Cotton
- Model wears an S and is 173cm tall",Light Blue,100% Cotton
3272,NAIN,Pink Denim Shorts,S$ 38.90,"- Solid toned denim shorts
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend",Pink,Cotton blend
3273,OBEY,Jagged Short,S$ 99.00,"- Shorts with allover graphic print
- High waist
- Regular fit
- Elasticised waistband
- Drawstring fastening
- 2 pockets
- Viscose",Yellow Multi,100% Viscose
3274,NAIN,Stripe Denim Shorts,S$ 38.90,"- Denim shorts with stripe print
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend",Blue,Cotton blend
3275,OBEY,SUNSET SHORT,S$ 99.00,"- Solid-colour shorts with floral print
- Mid rise
- Regular fit
- Elasticised waistband
- Drawstring fastening
- 2 pockets
- Viscose",Peach Multi,100% VISCOSE
3276,ZALORA BASICS,Basic Pleated Shorts,S$ 19.90,"- Solid hue shorts with pleated details
- High rise
- Regular fit
- Side concealed zip fastening
- 2 side pockets
- Polyblend
- Model wears an S and is 173cm tall",Light Pink,97% Polyester 3% Spandex Woven
3277,ZALORA BASICS,Basic Pleated Shorts,S$ 19.90,"- Solid hue shorts with pleated details
- High rise
- Regular fit
- Side concealed zip fastening
- 2 side pockets
- Polyblend
- Model wears an S and is 173cm tall",Black,97% Polyester 3% Spandex Woven
3278,ZALORA BASICS,Basic Self Tie Pleated Shorts,S$ 24.90,"- Solid tone pleated waist tie shorts
- High rise
- Regular fit
- Waist tie and zip fastening
- 2 pocket design
- Polyester
- Model wears an S and is 173cm tall",Black,100% Polyester
3279,Abercrombie & Fitch,Stretch Roll Shorts,S$ 108.00,"- Washed effect rolled hem denim shorts
- Sizing runs one size larger
- High rise
- Slim fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 26 and is 174cm tall",Dark Wash High Rise,"74% Cotton, 16% Polyester, 9% Viscose, 1% Elastane"
3280,LC Waikiki,Bermuda Denim Shorts,S$ 23.90,"- Contrast seam raw hem denim shorts
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton
- Model wears a size 26 in and is 174cm tall",Mid Blue,100% Cotton
3281,Pomelo,Belted Floral Shorts - Navy,S$ 34.00,"- Polyester
- Abstract floral print
- Includes an invisible back zip
- Includes a buckle detail
- Permanently attached fabric tie
The Model has height: 173 cm and Bust / Waist / Hips: 81-59-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Navy,100% Polyester
3282,Cotton On,High Waist Shorts,S$ 24.99,"- Stripe print belted shorts
- High rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- 2 side pockets
- Linen blend
- Model wears a size AUS 8 and is 175cm tall",Jasmine Stripe Bruschetta,"55% Linen, 45% Viscose"
3283,ZALORA,Shorts With Buttons,S$ 29.90,"- Solid toned shorts with button embellishments
- Mid rise
- Regular fit
- Zip fastening
- 2 pockets
- Viscose
- Model wears an S and is 174cm tall",Beige,100% Polyester
3284,Gysette,Yana Shorts,S$ 142.90,"- Monochrome crochet shorts with tassels details
- Mid rise
- Unlined
- Regular fit
- 2 pockets
- Cotton
- Model wears an S and is 179cm tall",White And Black,100% Cotton
3285,Something Borrowed,Frill Wrap Skorts,S$ 32.90,"- Frilled trim floral wrap skorts
- High rise
- Regular fit
- Side zip and self tie fastening
- Polyblend
- Model wears an S and is 176cm tall",Powder Blue,"95% Polyester, 5% Elastane"
3286,Cotton On,High Rise Classic Stretch Denim Shorts,S$ 29.99,"- Denim shorts with wash detail
- High rise
- Regular fit
- Button & zip fastening
- 4-pocket style
- Turnover hem
- Belt loops
- Cotton blend
- Model wears a size AUS 8 and is 173cm tall",Ultra Bleach,"98% Cotton, 2% Elastane"
3287,ZALORA,Ruched Waistband Shorts,S$ 24.90,"- Solid toned ruffle shorts
- Mid rise
- Regular fit
- Elasticised waistband with drawstring
- 2 pockets
- Polyester
- Model wears an S and is 174cm tall",Navy,100% Polyester
3288,Something Borrowed,Frill Wrap Skorts,S$ 32.90,"- Frilled trim floral wrap skorts
- High rise
- Regular fit
- Side zip and self tie fastening
- Polyblend
- Model wears an S and is 170cm tall",Black,"95% Polyester, 5% Elastane"
3289,OVS,Shorts With Sash And Pockets,S$ 35.90,"- Tropical print waist sash shorts
- Mid rise
- Unlined
- Regular fit
- Button and zip with waist sash fastening
- 2 front side pockets
- Cotton blend
- Model wears a size 40 and is 173cm tall",black bean,"97% Cotton, 3% Elastane"
3290,Pomelo,Floral Loose Shorts - Pink,S$ 29.00,"- Rayon
- High-waisted fit
- Semi-sheer external fabric with full lining
The Model has height: 178 cm and Bust / Waist / Hips: 81-64-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Pink,100% Rayon
3291,Cotton On Body,Fleece Walk Short,S$ 24.99,"- Paperbag waist shorts
- High rise
- Regular fit
- Elasticised waist
- 2 pockets
- Cotton blend",Rose Sangria,"80% Cotton, 20% Polyester"
3292,OVS,Shorts With Side Inserts,S$ 32.90,"- All over cherry print front tie shorts
- Mid rise
- Unlined
- Regular fit
- Side zip and front tie fastening
- Viscose
- Model wears a size 40 and is 173cm tall",black/red,100% Viscose
3293,FOREVER 21,Floral Print Paperbag Shorts,S$ 44.90,"- Floral print paperbag style shorts
- Mid rise
- Unlined
- Regular fit
- Zip fly and waist tie fastening
- 2 front side pockets
- Linen blend",Navy/Peach,"52% Linen, 48% Cotton"
3294,OVS,Stretch Shorts With Elastic Waist And Pockets,S$ 35.90,"- Solid tone pleated detail shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- 2 front side pockets
- Polyblend
- Model wears a size 40 and is 173cm tall",roasted pecan,"95% Polyester, 5% Elastane"
3295,OVS,Short-Sleeved Viscose Blouse With Laces,S$ 32.90,"- Solid tone pleated detail shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- 2 front side pockets
- Polyblend
- Model wears a size 40 and is 173cm tall",navy peony,"95% Polyester, 5% Elastane"
3296,LC Waikiki,High-Waist Ripped Denim Shorts,S$ 26.90,"- Faded distressed raw hem denim shorts
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton
- Model wears a size 26 in and is 174cm tall",Mid Blue,100% Cotton
3297,OVS,Shorts With Side Inserts,S$ 32.90,"- Tie up detail shorts
- Mid rise
- Regular fit
- Zip fastening
- Viscose
- Model wears a size 40 and is 174cm tall",fiery red,100% Viscose
3298,Cotton On Body,Rib Panelled Gym Shorts,S$ 24.99,"- Solid shade ribbed active gym shorts
- High rise
- Slim fit
- Elasticated waistband
- Two side pockets
- Polyblend
- Model wears an S and is 175cm tall",Baby Blue,"78% Polyester, 22% Elastane"
3299,ZALORA BASICS,Basic Ruched Waistband Shorts,S$ 19.90,"- Solid hue shorts with ruched waistband
- High rise
- Regular fit
- Elasticised waistband with drawstring
- 2 side pockets
- Polyblend
- Model wears an S and is 173cm tall",Burnt Orange,97% Polyester 3% Spandex Woven
3300,Cotton On Body,Ultra Mesh Rib Shorts,S$ 29.99,"- Solid shade sports shorts with mesh panels
- Mesh panels adds breathability and enhanced design
- Inner tights
- Regular fit
- Elasticated waistband
- Polyester",Fair Lilac,100% Polyester
3301,Pomelo,Floral Flared Shorts - Green,S$ 34.00,"- Polyester
- Abstract floral print
- Includes an invisible side zip
The Model has height: 171 cm and Bust / Waist / Hips: 76-61-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Green,100% Polyester
3302,ESPRIT,Woven Shorts,S$ 89.95,"- Solid toned shorts
- Sizing runs one size larger
- Mid rise
- Regular fit
- Front zip with button fastening
- 4 pockets
- Polyblend
- Model wears a size 34 and is 175cm tall",Navy,"62% Polyester, 32% Viscose, 6% Elastodiene"
3303,Dorothy Perkins,Maternity Black Underbump Denim Shorts,S$ 56.90,"- Monochrome casual denim shorts
- Medium rise
- Regular fit
- Elasticized underbump waistband
- 5-pocket style
- Turnover hem
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Black,"98% Cotton, 2% Elastane"
3304,FOREVER 21,Belted Striped High-Rise Shorts,S$ 36.90,"- Stripe printed high rise shorts
- High rise
- Regular fit
- Belted waist
- Polyblend",Black/White,Polyblend
3305,Dorothy Perkins,Mid Wash Knee Shorts,S$ 53.90,"- Denim knee shorts
- Mid rise
- Slim fit
- Front button and zip fastening
- Five pocket style
- Mid wash and subtle rip detail
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Blue,"99% Cotton, 1% Elastane"
3306,ONLY,Tini Paperbag Shorts,S$ 49.00,"- Solid-tone plain belted shorts
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- 2 side pockets
- 2 faux back pockets
- Polyblend
- Model wears a size 36 and is 172cm tall",Tarmac,"63% Polyester, 33% Viscose, 4% Elastane"
3307,ONLY,Siri High Waist Belt Shorts,S$ 49.00,"- Solid shade tie waist rolled hem shorts
- High rise
- Regular fit
- Front button fastening
- Two side pockets
- Two back pockets
- Lyocell",Ceylon Yellow,100% Lyocell
3308,Pomelo,Cuffed Pleat Shorts - Dark Grey,S$ 29.00,"- Polyester
- Includes a clasp and zipper closure
- Features pleated details
- Includes side pockets
The Model has height: 173 cm and Bust / Waist / Hips: 81-59-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Dark Grey,100% Polyester
3309,Guess,GUESS X J Balvin Tie-Dye Logo Shorts,S$ 109.00,"- Multi toned shorts with graphic details
- Mid rise
- Regular fit
- Elasiticised waistband
- Cotton
- Model wears an S and is 174cm tall",Blue,100% Cotton
3310,ZALORA,Flare Hem Shorts,S$ 29.90,"- Panelled detail flare shorts
- Mid rise
- Slim fit
- Zip fastening
- Polyester
- Model wears an S and is 172cm tall",Black,100% Polyester
3311,ESPRIT,Striped Tie Shorts,S$ 69.95,"- Striped waist tie ribbed shorts
- Sizing runs one size larger
- High rise
- Regular fit
- Elasticated waistband and waist tie fastening
- 2 pocket design
- Cotton
- Model wears a size 36 and is 174cm tall",Off White/Blue,100% Cotton
3312,Pomelo,Center Pleated Shorts - Mid Grey,S$ 29.00,"- Polyester
- Spandex
- Medium rise fit
- Features pleated details
- Includes an invisible back zip
The Model has height: 173 cm and Bust / Waist / Hips: 81-59-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Mid Grey,"95% Polyester, 5% Spandex"
3313,TOPSHOP,Cord Shorts,S$ 66.90,"- Solid tone buttons detail ribbed rolled hem shorts
- High rise
- Regular fit
- Button and zip fastening
- Cotton
- Model wears a UK 8 and is 177cm tall",Blue,100% Cotton
3314,Pomelo,Side Button Accent Shorts - Yellow,S$ 29.00,"- Polyester
- Includes an invisible side zip
- Features button details
The Model has height: 172 cm and Bust / Waist / Hips: 80-60-87 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Yellow,"95% Polyester, 5% Spandex"
3315,Supre,Lottie Paperbag Waist Shorts,S$ 30.00,"- Solid toned paperbag shorts with drawstring
- Mid rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Viscose blend",Black,"75% Viscose, 14% Linen, 11% Cotton"
3316,[],[],[],[],[],[]
3317,[],[],[],[],[],[]
3318,A-IN GIRLS,(2PCS) Quick-Drying Running Fitness Yoga Set (Vest + Pants),S$ 236.25,"Body sculpting, 360-degree perfect body, perfect curve.
Function: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Value Two-piece Set Offer
- Comfortable fabric , breathable and quick-drying
- elastic waistband design
- vest without chest pad",black,Nylon + spandex
3319,ONLY,Vanity Stripe Shorts,S$ 49.00,"- Pinstripe printed shorts
- High rise
- Regular fit
- Button and zip fastening
- 2 side pockets
- Linen blend
- Model wears an S and is 176cm tall",Night Sky/Cloud Dancer,57% Linen 43% Cotton
3320,Hopeshow,High Waist Tailored Shorts,S$ 46.90,"- Monochrome tailored shorts with overlay detail
- High rise
- Regular fit
- Self tie bow on one side
- Polyester",Black,100% Polyester
3321,Something Borrowed,Twin Flap Pocket Shorts,S$ 29.90,"- Printed shorts with double pocket detail
- High rise
- Regular fit
- Zip fastening
- 2 pockets
- Polyblend
- Model wears an S and is 177cm tall",Green/Multi,95% Polyester 5% Spandex
3322,Cotton On,"LADIESWEAR, Mischa Short",S$ 19.99,"- Floral print casual shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband with exterior drawstring fastening
- 2 front side pockets
- Polyblend
- Model wears a size AUS 8 and is 177cm tall",CLARA TROPICAL CANNOLI CREAM,[]
3323,Hollister,Destroyed Shorts,S$ 74.00,"- Denim jeans with washed detail
- Sizing runs one size larger
- High rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton
- Model wears a US 5 and is 172cm tall",Dark Destroy,[]
3324,Something Borrowed,Flutter Trim Shorts,S$ 29.90,"- Printed short with ruffle trimmings
- Mid rise
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 172cm tall",Navy,100% Polyester
3325,Cotton On,Marissa Scoop Hem Shorts,S$ 19.99,"- Ditsy all over print scoop hem shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband with exterior drawstring fastening
- Viscose
- Model wears a size AUS 8 and is 175cm tall",Chloe Mini Animal Brown,100% Viscose
3326,Factorie,High Rise Denim Short,S$ 29.95,"- Light wash ripped detail shorts
- High rise
- Regular fit
- Button and zip fastening
- 4 pocket design
- Cotton
- Model wears a size AUS 8 and is 176cm tall",Bleach Wash,100% Cotton
3327,LC Waikiki,Stripe-Sided Sportive Shorts,S$ 17.90,"- Drawstring shorts with contrast sides
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- 2 side pockets
- Cotton blend
- Model wears an S and is 176cm tall",New Black,"74% Cotton, 19% Polyester, 7% Elastane"
3328,ONLY,Amalia Paperbag Shorts,S$ 39.00,"- Tropical printed paperbag waist shorts
- High rise
- Regular fit
- Elasticised waist
- Waist tie
- Viscose blend
- Model wears a size 36 and is 176cm tall",Insignia Blue/Summer Tropical,70% Viscose 30% Linen
3329,TOPSHOP,Check Floral Shorts,S$ 79.90,"- Floral printed shorts
- Mid rise
- Regular fit
- Front zip with hook fastening
- 2 pockets
- Viscose
- Model wears a UK 8 and is 170cm tall",Black,100% Viscose
3330,ZALORA,High Waisted Pleat Shorts,S$ 29.90,"- Solid shade shorts with overlay
- Medium rise
- Regular fit
- Back zip fastening
- 2 side pockets
- Polyester
- Model wears an S and is 174cm tall",Raspberry,Polyester
3331,GAP,Retro Shorts,S$ 40.90,"- Melange hued retro brand print shorts
- High rise
- Regular fit
- Elasticated waistband with drawstring fastening
- Cotton blend
- Model wears an S and is 178cm tall",Grey Heather,"60% Cotton, 40% Polyester"
3332,London Rag,Pink Solid Tone Casual Shorts,S$ 42.00,"- Thigh length shorts
- 2 Side pockets 
- Elastic waist 
- High Rise 
- Easy to mix and match 
- CL7666",Pink,97% COTTON 3% SPANDEX
3333,Something Borrowed,Frilled Hem Chiffon Shorts,S$ 29.90,"- Floral print shorts with frilled hem
- Mid rise
- Slim fit
- Back zip fastening
- 2 side pockets
- Polyester
- Model wears an S and is 176cm tall",Black/Red,100% Polyester Woven
