,brand,title,price,description,colour,material
554,ZALORA BASICS,Cropped Bomber Jacket,S$ 29.90,"- Cropped bomber jacket with ribbed trims
- Stand collar
- Unlined
- Regular fit
- Front zip fastening
- Polyblend",Dusty Blue,97% Polyester 3% Spandex
555,London Rag,Striped Cropped Jacket,S$ 58.00,"- Three Colour fine stripes 
- Metal Buttoned flap pockets
- Long Sleeves  
- Button Fastening 
- Set available 
- CL7537",Mustard,[]
556,River Island,Colourblocked Longline Puffer Jacket,S$ 183.90,"- Tri tone faux fur hooded puffer jacket
- Hooded neckline
- Lined
- Regular fit
- Zip fastening
- 2 side pockets
- Nylon
- Model wears a UK 8 and is 173cm tall",Black Multi,100% Nylon
557,L'urv,Relay Track Top,S$ 154.90,"- Multi tone jacket with contrasting trim
- Unlined
- High neckline
- Regular fit
- Zip up fastening
- 2 pockets
- Polyester
- Model wears an S and is 175cm tall",Teal,100% Polyester
558,Willa,Cannes Horse Riding Jacket,S$ 97.90,"- Solid tone jacket with contrasting button
- Half notch lapel
- Regular fit
- Front button fastening
- Polyblend",Navy,100% Polyblend
559,Mango,Pocketed Faux-Fur Coat,S$ 229.00,"- Midi-length coat with faux fur
- Sizing runs one size larger
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyamide",Medium Brown,100% Polyamide
560,ESPRIT,Coats Woven Regular,S$ 289.95,"- Solid toned coat with faux fur details
- Sizing runs one size larger
- Lined
- Hooded neckline
- Regular fit
- Zip with button fastening
- 4 pockets
- Cotton blend
- Model wears an S and is 175cm tall",DARK KHAKI,"53% COTTON,47% POLYESTER,"
561,Tularosa,Giana Vest(Revolve),S$ 325.00,"Self: 55% viscose 21% tencel 18% rayon 6% linenLining: 100% rayon
Hand wash cold
Front button down closure
Adjustable drawstring waist with barrel accents",Beige,[]
562,Mango,Biker Jacket,S$ 89.90,"- Solid tone classic biker jacket
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Zip fastening
- 2 side zip pockets
- Polyester",Black,100% Polyester
563,Mango,Furry Hooded Parka,S$ 199.00,"- Square belt fur parka
- Sizing runs one size larger
- Detachable faux fur hooded neckline
- Lined
- Regular fit
- Button and zip fastening
- Removable belt
- 2 pockets
- Polyblend",Black,"49% Polyester, 46% Cotton, 5% Polyamide"
564,Desigual,Letters Padded Jacket,S$ 419.00,"- Graphic print quilted hooded jacket
- Lined
- Hooded high neckline
- Regular fit
- Front zip fastening
- 2 zippered pockets
- Polyblend
- Model wears a size 38 and is 173cm tall",3093 Ketchup,93% Polyester 7% Elastane
565,Desigual,Chaq Flor,S$ 314.00,"- Floral graphic drawstring jacket
- Collar neckline
- Lined
- Slim fit
- Zip and drawstring fastening
- 3 pocket design
- Cotton
- Model wears a size 40 and is 177cm tall",4002 Caqui,[]
566,Mango,Lapels Wool Coat,S$ 159.00,"- Solid tone textured coat
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- 2 front side pockets
- Polyblend",Medium Brown,"59% Polyester, 30% Wool, 6% Acrylic, 3% Polyamide, 2% Viscose"
567,Mango,Detachable Hood Feather Down Coat,S$ 159.00,"- Padded jacket with synthetic hair detail on hood
- Sizing runs one size larger
- Funnel neckline
- Detachable hood
- Regular fit
- Front zip closure
- Belt fastening
- 2 zip pocket
- Polyester",Black,100% Polyester
568,Calvin Klein,Vaporwarm Long Down Jacket - Calvin Klein Performance,S$ 779.00,"- Monochrome longline hooded down jacket
- Vapor Warm - keeps you warm while absorbing vapor
- Repel - keeps you dry while repelling water
- Hooded neckline
- Lined
- Regular fit
- Front zip and button fastening
- Two zip pockets
-",CK Black,100% Polyester
569,VANS,Thanks Coach Attendance Jacket,S$ 99.00,"- Solid tone jacket with contrasting print
- Lined
- Regular fit
- Front snapbutton fastening
- 2 pockets
- Nylon
- Model wears an S and is 176cm tall",Black,100% Nylon
570,Something Borrowed,Super Cropped Nylon Jacket,S$ 34.90,"- Solid tone textured cropped jacket
- Shirt collar
- Regular fit
- Front snapbutton fastening
- Drawstring closure
- Nylon",White,100% Nylon Woven
571,Something Borrowed,Colorblock Puffer Jacket,S$ 59.90,"- Colourblock puffer high neck jacket
- High neckline
- Regular fit
- Velcro and zip fastening
- 2 pocket design
- Polyester",Off White/Maroon/Seafoam,100% Polyester
572,Superdry,Arctic Hooded Pop Zip Windcheater,S$ 189.00,"- Solid shade hooded zip front windcheater jacket
- Hooded neckline
- Lined
- Regular fit
- Triple zip and velcro fastening
- Ribbed cuffs with thumbholes
- Two zip pockets
- Nylon
- Model wears a UK 8 and is 174cm tall",Black/Raspberry,100% Nylon
573,Seoul in Love,Baye Coat In Navy Blue,S$ 159.90,"-Suitable for Fall and Winter
-slim cut, choose one size bigger if wear thick clothing inside the jacket-2 pocket design",blue,[]
574,FILA,Korea Collection V Blocking Woven Jacket,S$ 238.00,"- Korea Collection
- Unisex
- FILA DNA color V blocking windbreaker
- FILA logo at the front and back of the collar
- Crease-resistant and wear-resistant
- Front zip fastening- Male model is 182cm and is wearing a size M","Navy, White, Red",100% Nylon
575,Superdry,Arctic Velocity Windcheater Jacket,S$ 189.00,"- Melange hued hooded windcheater jacket with contrasting details
- Hooded neckline
- Lined
- Regular fit
- Front zip closure
- Drawcord hood and hem
- Two zip pockets
- Nylon blend
- Model wears a UK 8 and is 174cm tall",Black Marl/Bright Baby Blue,"71% Nylon, 29% Polyester"
576,ZALORA,Contrast Panel Longline Coat,S$ 69.90,"- Colour block fur effect coat
- Lined
- Notched lapel neckline
- Longline fit
- Front snap button closure
- 2 side pockets
- Polyester",Grey/Yellow,100% Polyester
577,A-IN GIRLS,Fashion Hooded Warm Long Down Jacket (removable Fur Collar),"S$ 1,258.95","[Elements Of Design] Contrast Drawstring Hood / Large Fur Collar Detachable / Contrast Ribbed Long Sleeve / Metal Double Zipper Placket / Flap Pockets On Both Sides / Lining (With Lining)

(**The Chinese Version Shall Prevail)【設計物語】羽絨服始終有著溫暖的固有印像，大毛領充滿冬日的溫暖與時髦優雅的光澤質感，充滿視覺吸引力撞色帽繩在色系上不容易出錯，也更加青舂洋溢，羅紋收口袖貼合手腕，抵擋寒冷","Wash separately in mild detergent
Do not soak
Do not bleach
Do not tumble dry
Flat dry Cool iron on reverse",[]
578,TOPSHOP,Navy Military Coat,S$ 199.00,"- Solid tone double breasted belted coat
- Collar neckline
- Regular fit
- Belt and button fastening
- 2 pocket design
- Polyblend",Navy Blue,"95% Polyester, 3% Viscose, 2% Elastane"
579,Hollister,Double Breasted Trench Coat,S$ 128.00,"- Double breasted trench coat
- Sizing runs one size larger
- Lapel neckline
- Lined
- Longline fit
- Button fastening
- 2 pockets
- Polyester
- Model wears an S and is 175cm tall",Stone,100% Polyester
580,A-IN GIRLS,Loose Hooded Knit Fur Coat,S$ 325.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","beige,white","72% Nylon, 23% Polyester, 5% Viscose"
581,Seoul in Love,Baye Coat In Navy Blue,S$ 159.90,"-Suitable for Fall and Winter
-slim cut, choose one size bigger if wear thick clothing inside the jacket-2 pocket design",blue,[]
582,Seoul in Love,Baye Coat In Grey,S$ 159.90,-Latest trend in Korea and Hong Kong Magazine! -Perfect and easy match with classy and casual look -Suitable for Fall and Winter,grey,[]
583,NA-KD,Cropped Faux Fur Jacket,S$ 159.90,"- Puffy faux fur jacket
- Round neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Dark Red,Polyblend
584,Something Borrowed,Textured Plaid Button Down Jacket,S$ 39.90,"- Textured boxy plaid jacket
- Lined
- Regular fit
- Front snap button fastening
- 2 pockets
- Polyester",Off White/Multi,100% Polyester
585,ZALORA BASICS,Basic Longline Trench Coat,S$ 49.90,"- Trench coat with overlay detail
- Notch lapels
- Regular fit
- Slip-on style
- 2 front patch pockets
- Long tied sleeves
- Side hem splits
- Polyester blend",Black,97% Polyester 3% Spandex
586,ONLY,Vera Faux Leather Sherpa Biker,S$ 129.00,"- Faux leather sherpa lined biker jacket
- High neckline
- Sherpa lined
- Regular fit
- Zip fastening
- 2 pocket design
- Polyurethane blend
- Model wears an S and is 173cm tall",Black,"50% Polyurethane, 50% Viscose"
587,ZALORA BASICS,Basic Bomber Jacket,S$ 34.90,"- Solid-tone lightweight bomber jacket with ribbed cuffs and hem
- Unlined
- High neckline
- Regular fit
- Front zip closure
- Polyester",Black,100% Polyester Woven
588,TOPSHOP,Camel Double Breasted Coat,S$ 149.00,"- Longline double breasted solid tone coat
- Unlined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester blend",Camel,"89% Polyester, 11% Viscose"
589,Something Borrowed,Mesh Cropped Bomber Jacket,S$ 39.90,"- Solid tone mesh bomber jacket
- Unlined
- Regular fit
- Front zip fastening
- Drawstring closure
- Polyester",Off White,100% Polyester Woven
590,WAREHOUSE,Bonded PU Biker Jacket,S$ 149.00,"- Faux leather jacket with fur
- Lined
- Lapel neckline
- Regular fit
- Zip fastening
- 2 pockets
- Polyurethane
- Model wears a UK 8 and is 173cm tall",Black,100% Polyurethane
591,Miss Selfridge,PETITE Black Funnel Neck Coat,S$ 166.90,"- Solid tone fleece coat
- High neckline
- Lined
- Regular fit
- Button and zip fastening
- 2 pocket design
- Polyester
- Model wears a UK 8 and is 173cm tall",BLACK,100% Polyester
592,Its Me,Vintage Check Plus Velvet Coat,S$ 399.00,"- Simple lapels
- Frayed tassels decorated
- Symmetrical fake double pockets
- Pearl buckle closures
- Inner sash buckles
- Buttoned long sleeves
- Clothing plus field thickening (sleeves not Plus velvet)",black,"60.4% Awakening Fiber, 19.9% Cotton, 13.2% Recycled Fiber 4.8% Nylon, 1.7% Other Fiber; Lining: 100% Polyester Fiber;"
593,Guess,Logo Nero Zip-Up Jacket,S$ 149.00,"- Stripe panel zip jacket
- High neckline
- Unlined
- Regular fit
- Zip fastening
- 2 side zip pockets
- Polyblend
- Model wears an S and is 173cm tall",Black,"87% Polyester, 13% Spandex"
594,Mango,Furry Hooded Parka Jacket,S$ 229.00,"- Parka jacket with detachable faux fur hood
- Sizing runs one size larger
- Lined
- Hooded neckline
- Regular fit
- Front zip and snap button closure
- Buttoned flap pockets
- Polyblend",Khaki,"48% Polyester, 44% Cotton, 8% Polyamide"
595,Mango,Furry Hooded Parka,S$ 199.00,"- Solid toned parka jacket with faux fur hooded
- Lined
- High neckline
- Regular fit
- Zip fastening
- 2 pockets
- Wool blend
- Model wears an S and is 175cm tall",Black,"51% Wool, 37% Polyester, 6% Acrylic, 3% Polyamide, 3% Viscose"
596,Mango,Long Quilted Down Anorak,S$ 159.00,"- Quilted long jacket with hooded fur
- Sizing runs one size larger
- Hooded neckline
- Regular fit
- Front zipper
- Side zip pockets
- Long sleeves
- Polyester",Black,100% Polyester
597,Superdry,Copenhagen Padded Jacket,S$ 219.00,"- Monochrome quilted jacket with detachable inner layer
- Lined
- Bomber neckline with detachable hood
- Regular fit
- Front zip closure
- 2 side pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",White,100% Polyester
598,ZALORA,Button Down Cropped Jacket,S$ 39.90,"- Solid tone metallic button accented jacket
- Unlined
- Spreaded collar
- Relaxed fit
- Snap button fastening
- Faux chest pockets
- 2 side pockets
- Polyester",Mauve,100% Polyester Woven
599,Herschel,Herschel Coach Women's Deep Teal/Peacoat S,S$ 119.90,"Rendered in a water-resistant ripstop fabric, the Voyage Women’s Coach jacket is both practical and timeless. Featuring a snap-button front closure and subtle Herschel Supply branded finishes, this lightweight layering piece effortlessly stows into its own internal storage pocket.",Deep Teal/Peacoat,Polyester diamond dobby ripstop with DWR finish
600,ZALORA BASICS,Cropped Bomber Jacket,S$ 29.90,"- Sheer cropped bomber jacket with ribbed trims
- Stand collar
- Unlined
- Regular fit
- Front zip fastening
- Polyblend",Burgundy,97% Polyester 3% Spandex
601,FILA,Korea Golf Collection Down Jacket,S$ 428.00,"- Korea Golf Collection
- Goose down
- All white design
- Two side pockets
- Front zip fastening
- Elasticated cuffs
- Model is 174cm and is wearing a size M",White,"100% Nylon, Goose down"
602,ESPRIT,Hooded Woven Outdoor Jacket,S$ 329.95,"- Hooded woven padded jacket with removable faux fur trim
- Sizing runs one size larger
- Hooded neckline
- Lined
- Relaxed fit
- Front zip and button fastening with drawstring waist
- Four front pockets
- Polyester
- Model wears a size 36 and is 173cm tall",Pastel Pink,100% Polyester
603,Brave Soul,Western Style Denim Jacket,S$ 85.90,"- Denim jacket with wash detail
- Collar neckline
- Regular fit
- Front button fastening
- 4 front pockets
- Long cuffed sleeves
- Cotton
- Model wears a UK 8 and is 173cm tall",Bleach Wash,100% Cotton
604,Something Borrowed,Waist Tie Patch Pocket Jacket,S$ 54.90,"- Solid tone jacket with drawstring closure
- Unlined
- High neckline
- Regular fit
- Front snapbutton fastening
- Zip fastening
- Drawstring closure
- 4 pockets
- Cotton blend",Khaki,58% Cotton 39% Polyester 3% Spandex
605,Lorna Jane,Teddy Lined Puffer Vest,S$ 176.99,"- Solid tone dual textured puffer vest
- High neckline
- Lined
- Regular fit
- Snap button and zip fastening
- 2 side zip pockets
- Polyester
- Model wears an S and is 173cm tall",Black,[]
606,FILA,Hooded Down Jacket,S$ 408.00,"- Regular fit
- Comfortable and wear resistant
- Good warmth retention
- FILA LOGO at front and back","Red, White",Polyester
607,FILA,Fusion Unisex Lightweight Jacket,S$ 228.00,"- FILA Fusion Collection
- Hooded zip jacket
- Color blocks
- F-box logo at the front
- F logo at the back
- Lightweight and breathable
- Two side pockets- Female model is 174cm and is wearing a size M
- Male model is 182cm and is wearing a size M","White, Black, Orange","91% Polyester, 9% Spandex"
608,ZALORA,Longline Windbreaker,S$ 49.90,"- Color-blocked long windbreaker
- High neckline
- Regular fit
- Front zip fastening
- Self-tie waist closure
- Long cuffed sleeves
- Polyester",Grey/Dusty Pink,100% Polyester
609,Superdry,Core Down Hooded Jacket,S$ 219.00,"- Metallic hooded down jacket
- Hood neckline
- Lined
- Regular fit
- Zip fastening
- 2 side pockets
- Polyblend
- Model wears a UK 8 and is 174cm tall",Grey Marl,"68% Polyester, 32% Nylon"
610,YG Fitness,Quick-Drying Running Fitness Yoga Jacket,S$ 208.95,"Body sculpting, 360-degree perfect body, perfect curve.

Suitable for: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Jacket design finger cuffs
- Four-needle six-line exquisite craft",black,Polyester
611,Brave Soul,Bomber Jacket,S$ 85.90,"- Bomber jacket with 6 patch badges
- High collar neckline
- Lined
- Regular fit
- Front zip fastening
- 2 front welt pockets
- 1 zippered sleeve pocket with pen organizers
- 1 inner slot pocket
- Ribbed cuffs and hem
- Nylon",Khaki/Orange,100% Nylon
612,WAREHOUSE,Denim Jacket,S$ 119.00,"- Solid shade button front denim jacket
- Collared neckline
- Unlined
- Regular fit
- Front button fastening
- Two chest pockets
- Cotton
- Model wears a UK 8 and is 179cm tall",White,100% Cotton
613,ZALORA BASICS,Basic Oversized Short Coat,S$ 44.90,"- Solid hue unstructured coat
- V-neckline
- Regular fit
- Front button fastening
- 2 side pockets
- Long sleeves
- Cropped hem
- Polyester blend",Black,97% Polyester 3% Spandex
614,Tussah,Vanita Long Line Jacket,S$ 83.90,"- Monochrome tie waist longline jacket
- Lapel neckline
- Lined
- Regular fit
- Self tie fastening
- Polyblend
- Model wears a size AUS 8 and is 174cm tall",Black,"97% Polyester, 3% Elastane"
615,ZALORA,Utility Jacket,S$ 54.90,"- Zip-up jacket with pocket detail
- Lined
- Collar neckline
- Regular fit
- Front zip closure
- 2 front pockets
- Polyester",Beige,100% Polyester
616,FOREVER 21,Belted Trench Coat,S$ 115.90,"- Solid shade double breasted belted trench coat
- Lapel neckline
- Regular fit
- Front button fastening with adjustable belt
- Two side pockets
- Polyblend",Camel,"93% Polyester, 7% Rayon"
617,Miss Selfridge,CAMEL MAXI CROMBIE COAT,S$ 139.90,"- Notched collar maxi coat
- Collar neckline
- Lined
- Longline fit
- Button fastening
- 2 pockets
- Polyblend
- Model wears a UK 8 and is 174cm tall",TAUPE/BEIGE,"95% Polyester, 3% Viscose, 2% Elastane"
618,ZALORA BASICS,Basic Quilted Puffer Jacket,S$ 79.90,"- Solid hue jacket with quilt detail
- High neckline
- Regular fit
- Front snap button fastening
- 2 side pockets
- Long sleeves
- Polyester",Khaki,100% Polyester
619,Something Borrowed,Double Breasted Drawstring Coat,S$ 44.90,"- Solid hue coat with drawstring details
- Unlined
- Collar neckline
- Regular fit
- Button and drawstring fastening
- 2 pockets
- Cotton",Mustard,100% Cotton Woven
620,Something Borrowed,Cropped Utility Jacket,S$ 42.90,"- Solid-colour jacket with shoulder loops
- Unlined
- High neckline
- Regular fit
- Zip fastening
- 2 breast pockets
- Cotton blend",Khaki,97% Cotton 3% Spandex Woven
621,Guess,Guess Petra Down Jacket With Faux Fur Hood,S$ 309.00,"- Faux fur detachable hooded down jacket with belt
- Hood neckline
- Lined
- Regular fit
- Zip and belt fastening
- 2 pocket design
- Polyester
- Model wears an S and is 173cm tall",Black,100% Polyester
622,Alpha Style,Kameko Embellished Parka,S$ 338.00,"- All over floral embroidery
- Zipper and snap front
- Two side military flap pockets
- Garment dyed
- Unlined
- In-waist drawstring",Black,[]
623,A-IN GIRLS,Fashion Printed Hooded Quilted Jacket,S$ 220.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","red,black","100% Cotton; Hat: 61% Polyester Fiber, 35.5% Cotton, 3.5% Spandex; Lining: 100% Polyester Fiber;"
