,brand,title,price,description,colour,material
6250,NBD,Lathan Gown(Revolve),S$ 382.00,"Self: 87% nylon 13% spandexLining: 82% nylon 18% spandex
Hand wash cold
Fully lined
Padded shoulder
Hidden back zipper closure",Red,[]
6251,Mango,Ribbed Jersey Dress,S$ 45.90,"- Solid hue dress with rib detail
- Sizing runs one size larger
- V-neckline
- Regular fit
- Slip-on style
- Sleeveless
- Cami shoulder straps
- Polyester blend",Pink,"78% Polyester, 17% Viscose, 5% Elastane"
6252,Sunnydaysweety,F/W Long Sleeves Cold-Shoulder One Piece Dress CA091826BK.,S$ 115.00,"- Cold-Shoulder, Long Sleeves cutting
- Knee Length
- Simple Style, Easy to Match
*Not Including the belt and badge",Black,[]
6253,ZALORA BASICS,Basic High Neck Cami Mini Dress,S$ 24.90,"- Floral print sleeveless mini dress
- Unlined
- Round neckline
- Regular fit
- Slip on
- Polyester",Navy Base Abstract Floral,100% Polyester Woven
6254,Quiz,Trim Bardot Dress,S$ 80.90,"- Embroidered detail bardot maxi dress
- Off shoulder neckline
- Slim fit
- Zip fastening
- Polyblend",Berry,"96% Polyester, 4% Elastane"
6255,Lipsy,Delilah Printed Lace One Shoulder Dress,S$ 170.90,"- Midi dress with allover floral print
- Lined
- Off-shoulder neckline
- Regular fit
- Rear zip fastening
- Polyester
- Model wears a UK 8 and is 172cm tall",White,100% Polyester
6256,adidas,Adidas Originals Shoulder Dress,S$ 55.00,"- adidas originals
- Best for lifestyle
- adidas three stripe detail mini off shoulder tee dress
- Off shoulder neckline
- Unlined
- Slim fit
- Cotton blend
- Model wears a size 36 and is 176cm tall",Black,"93% Cotton , 7% Elastane Single Jersey"
6257,Little Mistress,Navy Bardot Dress,S$ 133.90,"- Solid toned embellished lace trim dress
- Unlined
- V neckline
- Regular fit
- Zip fastening
- Polyblend
- Model wears a UK 8 and is 174cm tall",Navy,[]
6258,ZALORA,Sleeveless Ruffle Dress,S$ 34.90,"- Solid tone V neck sleeveless dress with ruffle detail
- Unlined
- V neckline
- Regular fit
- Back button closure
- Polyblend",Yellow,98% Polyester 2% Spandex Woven
6259,AX Paris,Cowl Neck Maxi Dress,S$ 90.90,"- Leopard print drape detail cami maxi dress
- Cowl neckline
- Unlined
- Slim fit
- Polyester
- Model wears a UK 8 and is 173cm tall",Red,100% Polyester
6260,superdown,Kiki Fit & Flare Dress(Revolve),S$ 91.00,"100% poly
Hand wash cold
Fully lined
Adjustable criss-cross shoulder straps
Textured metallic accents throughout
Imported",Lavender,[]
6261,BWLDR,Scout Wrap Dress,S$ 139.90,"- Solid tone D-ring wrap mini dress
- Unlined
- V neckline
- Regular fit
- Side D-ring belt fastening
- Polyester",Midnight,100% Polyester
6262,Chancery,Robin Shift Dress,S$ 90.90,"- Solid tone waist tie shift mini dress
- Unlined
- V neckline
- Regular fit
- Waist tie fastening
- Polyester",Black,100% Polyester
6263,Something Borrowed,Smocked Waisted Square Neck Dress,S$ 39.90,"- Short sleeves mini dress with shirred waistband
- Square neckline
- Unlined
- Regular fit
- Button fastening
- Polyester
- Model wears an S and is 176cm tall",Lilac,Polyester
6264,Tokichoi,Button Up Pocket Sleeveless Dress,S$ 54.90,"- Solid tone utility midi dress
- Unlined
- Round neckline
- Regular fit
- Slip on style
- 2 chest flap pockets
- 2 front side pockets
- 1 back pocket
- Cotton",Sage,100% Cotton
6265,Boohoo,Bandeau Wrap Detail Maxi Dress,S$ 52.90,"- Wrap style maxi dress
- Bandeau neckline
- Slim fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 175cm tall",Black,95% Polyester 5% Elastane
6266,ZALORA,Sleeveless Paperbag Dress With Self Tie,S$ 39.90,"- Belted dress with ruffle trim
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Self-tie waist closure
- Sleeveless
- Front hem split
- Polyester blend",Black,96% Polyester 4% Spandex
6267,Superdry,Finley Embroidered Mini Dress,S$ 79.00,"- Monochrome T-shirt dress with brand details
- Unlined
- Round neckline
- Slim fit
- Slip on
- Cotton blend
- Model wears a UK 8 and is 176cm tall",Black,"95% Cotton, 5% Elastane"
6268,Forever New,Claudia Belted Bodycon Dress,S$ 179.99,"- Solid toned bodycon dress with waist tie sash
- Lined
- Bandeau neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears a size AUS 8 and is 180cm tall",Pink,Polyester
6269,Lovers + Friends,Nolan Gown(Revolve),S$ 382.00,"Shell: 100% polyLining: 97% poly 3% spandex
Fully lined
Hand wash cold
Halter neckline
Invisible back zipper closure
Asymmetrical mermaid hem",Red,[]
6270,ZALORA BASICS,Basic Oversized Shirt Dress,S$ 29.90,"- Printed shirt dress in curved cutting
- Unlined
- Collared neckline
- Relaxed fit
- Button fastening
- 2 side pockets
- Polyester
- Model wears an S and is 177cm tall",Black Aztec Print,100% Polyester
6271,superdown,Sela Halter Mini Dress(Revolve),S$ 142.00,"Self & Lining: 100% poly
Hand wash cold
Fully lined
Halter styling with loop button closure
Back cut-out detail
Hidden back zipper closure",Red,[]
6272,ZALORA,Mid Sleeves Scoop Neck Dress,S$ 34.90,"- Solid tone midi dress with bow detail
- Unlined
- Boat neckline
- Regular fit
- Rear zip fastening
- Self tie waist closure
- Polyester",Black,100% Polyester Woven
6273,MISSGUIDED,Spot Print Frill Wrap Dress,S$ 59.90,"- Mini dress with allover ditsy print
- Unlined
- Plunging neckline
- Regular fit
- Rear zip fastening
- Self-tie waist closure
- Polyester
- Model wears a UK 8 and is 173cm tall",Cream,100% Polyester
6274,ZALORA,Smoked Detail Chiffon Mid Dress,S$ 49.90,"- Solid tone square neck shirred detail midi dress with tassle tie
- Square neckline
- Lined
- Slim fit
- Elasticated and tie fastening
- Polyester",Black,100% Polyester Woven
6275,ESPRIT,Light Woven Midi Dress,S$ 149.95,"- Monochrome lace dress with scallop hem
- Sizing runs one size larger
- V neckline
- Lined
- Relaxed fit
- Elasticised waist
- Cotton
- Model wears an S and is 173cm tall",Black,Cotton
6276,Something Borrowed,Textured Knit Square Neck Skater Dress,S$ 29.90,"- Solid coloured texture mini dress
- Unlined
- Square neckline
- Regular fit
- Zip fastening
- Polyblend",Yellow,90% Polyester 10% Spandex Woven
6277,Something Borrowed,Cut In Sleeveless Shift Dress,S$ 29.90,"- Floral print sleeveless mini dress
- Lined
- High neckline
- Regular fit
- Zip fastening
- Polyester",Cream/Multi,100% Rayon Woven
6278,CHI CHI LONDON,Shannon Dress,S$ 152.90,"- Floral printed bardot dress
- Off shoulder neckline
- Regular fit
- Zip fastening
- High low hem
- Polyblend",Black,Polyblend
6279,Quiz,Pink Scuba Floral Ruffle Hem Dress,S$ 94.90,"- Floral print bardot dress with ruffled high low hem
- Unlined
- Bardot neckline
- Slim fit
- Polyblend
- Model wears a UK 8 and is 175cm tall",Pink,"95% Polyester, 5% Elastane"
6280,Seraphine,Minnie Maternity Shift Dress,S$ 135.90,"- Shift dress with ditsy print
- Unlined
- Round neckline
- Regular fit
- Side zip fastening
- Half sleeves
- Scooped back
- Polyester blend
- Model wears a UK 8 and is 180cm tall",Navy Dot,Blend
6281,Goddiva,Embellished Chiffon Maxi Dress,S$ 166.90,"- Open-back embellished dress
- Lined
- Round neckline
- Regular fit
- Back button & zip fastening
- Sleeveless
- Flared hem
- Polyester
- Model wears a UK 8 and is 173cm tall",Nude,[]
6282,ZALORA BASICS,Basic V Back Shift Dress,S$ 24.90,"- Scooped-back mini shift dress
- Unlined
- Round neckline
- Regular fit
- Slip-on style
- Sleeveless
- Polyester blend",Forest,95% Polyester 5% Spandex Knit
6283,ZALORA BASICS,Basic Drawstring Midi Dress,S$ 29.90,"- Stripe print waist drawstring midi dress
- Unlined
- Round neckline
- Regular fit
- Waist drawstring fastening
- Polyblend",Pink/Navy Stripes,65% Polyester 35% Rayon Knit
6284,GAP,Long Sleeve Swing Dress,S$ 54.90,"- Long sleeve knitted dress
- Round neckline
- Unlined
- Relaxed fit
- Polyblend
- Model wears an S and is 174cm tall",Green,"47% Polyester, 47% Rayon, 6% Spandex"
6285,Forever New,Connie Strapless Soft Midi,S$ 179.99,"Ideal for weddings and daytime events, our soft midi dress arrives in mint with an all-over blossom print. Wear yours with white heels and pearl jewellery.
Size runs large. Please choose one size down from your usual size. 
- Length: 103.6cm (Size AU 8)
- Fitted silhouette
- Structured bodice
- Soft silky fabrication
- Sweetheart neckline
- Front split
- Removable spaghetti straps
- Zip back/hook and eye fastening
- Lined",Peony Blossom,"Outer: 100% Polyester. Lining: 95% Polyester, 5% Elastane"
6286,Mango,Glitter Velvet Dress,S$ 55.90,"- Strappy glittered velvet mini dress
- Sizing runs one size larger
- Lined
- V-neckline
- Slim fit
- Polyblend",Black,"93% Polyester, 7% Elastane"
6287,Mango,Buttoned Linen-Blend Dress,S$ 89.90,"- Solid tone waist tie midi dress
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Button and removable waist tie fastening
- Linen blend",Wine,"55% Linen, 45% Viscose"
6288,Paper Dolls,Multi Wrap Dress,S$ 106.90,"- Two tone bodycon wrap skirt dress with belt tie
- Round neckline
- Unlined
- Slim fit
- Zip and belt tie fastening
- Polyblend
- Model wears a UK 8 and is 180cm tall",Coral Cream,Blend
6289,ZALORA,Ruffled A-Line Dress,S$ 34.90,"- Solid shade mini dress with ruffled trim
- Unlined
- Round neckline with keyhole
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 170cm tall",Dusty Lilac,Polyester
6290,Something Borrowed,Mini Shift Dress With Mesh Insert,S$ 32.90,"- Solid-colour mini dress with mesh
- Unlined
- Round neckline
- Regular fit
- Slip on style
- Polyester
- Model wears an S and is 177cm tall",Blush,100% Polyester
6291,Dorothy Perkins,**Maternity Khaki Sweetheart Dress,S$ 49.90,"- Solid tone button front detail midi dress
- Square neckline
- Unlined
- Slim fit
- Cotton blend",Green,Garment: Cotton(96%) Elastane(4%)
6292,Goddiva,Off The Shoulder Maxi Dress With Slit,S$ 118.90,"- Metallic shimmering maxi bardot dress
- Lined
- Bardot neckline
- Regular fit
- Polyester
- Model wears a UK 8 and is 173cm tall",Grey,100% Polyester
6293,JARLO LONDON,Sage Evening Dress,S$ 392.90,"- Crochet lace midi dress
- V neckline
- Lined
- Regular fit
- Zip fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",Blue/Nude,Polyester
6294,TOPSHOP,Animal Pintuck Shirt Dress,S$ 89.90,"- All over pattern print mini shirt dress
- V neckline
- Regular fit
- Belt fastening
- Polyester",Green,100% Polyester
6295,ZALORA,Zipper Detail Bodycon Dress,S$ 39.90,"- Short sleeved bodycon dress
- Unlined
- Collar neckline
- Regular fit
- Zip fastening
- Polyester",Black,100% Polyester Woven
6296,WAREHOUSE,CREPE MIDI DRESS,S$ 129.00,"- Solid shade crepe midi dress with pleats
- Unlined
- Round neckline
- Flared fit
- Back zip fastening
- Polyblend
- Model wears a UK 8 and is 172cm tall",Dark Green,"MAIN: 93% Polyester, 7% Elastane"
6297,ZALORA BASICS,Basic Baby Doll Flare Sleeve Dress,S$ 29.90,"- Lightning print flared sleeve mini babydoll dress
- Unlined
- Round neckline
- Relaxed fit
- Back button fastening
- Polyester",Black Lightning Print,100% Polyester Woven
6298,Chancery,Chiara Midi Dress,S$ 90.90,"- Solid tone back crossover strap midi dress
- Unlined
- High neckline
- Regular fit
- Slip on style
- Polyblend",Black,"97% Polyester, 3% Elastane"
6299,Something Borrowed,Button Down Ruffles Hem Dress,S$ 39.90,"- Button down short sleeve dress with ruffled hem detail
- V neckline
- Unlined
- Relaxed fit
- Button fastening
- Polyester
- Model wears an S and is 176cm tall",Yellow,100% Polyester Woven
6300,Seoul in Love,Elias Dress,S$ 89.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for local weather",blue,[]
6301,ESPRIT,Light Woven Dress,S$ 199.95,"- Abstract print maxi dress
- Sizing runs one size larger
- V neckline
- Lined
- Regular fit
- Slip on style
- Polyester
- Model wears a size 36 and is 175cm tall",Blue,"100% PolyesterOKUP(C22,'content-extract-AA-my (4)'!A:J,6,0)"
6302,ZALORA,Short Sleeves Bodycon Knit Dress,S$ 39.90,"- Monochrome striped bodycon mini dress
- Unlined
- Round neckline
- Slim fit
- Back zip fastening
- Polyester",White/Black,95% Polyester 5% Spandex Knit
6303,Forever New,Brielle Lace Mini Dress,S$ 169.99,"Ideal for day events, our black lace mini dress has a sleek high-neckline and is cut with a pretty scalloped hem. Sweep your hair into a low bun and pair with high-block heels for an elegant ensemble.
Size runs large. Please choose one size down from your usual size. 
- Length: 89cm (Size AU 8)
- Fitted silhouette
- Intricate lace fabrication with spliced detailing
- Sheer yoke and sleeves
- Scalloped hem
- Zip/hook and eye with back keyhole and button fastening
- Lined",BLACK,"Outer: 40% Polyamide, 35% Cotton, 24% Viscose, 1% Lyocell. Lining: 95% Polyester, 5% Elastane"
6304,Something Borrowed,Evening Drape Neck Mini Dress,S$ 32.90,"- Solid tone satin drape detail mini cami dress
- Scoop neckline
- Unlined
- Slim fit
- Polyester",Plum,100% Polyester Woven
6305,Mango,Halter Neck Dress,S$ 89.90,"- Flowy maxi dress with side slits
- Sizing runs one size larger
- Unlined
- Halter neckline
- Relaxed fit
- Back tie fastening
- Viscose",Black,100% Viscose
6306,Its Me,Flared Sleeve Embroidered Chiffon Jumpsuit (With Belt),S$ 325.00,"- Temperament V-Neck
- Chiffon Flower Embroidered
- Horn Long Sleeve
- Smooth Zipper
- Waist Strap Detachable
- Loose Wide-Leg Pants
- Small Sling Inside (not Removable)",black,"Fabric: 100% polyester fiber; lining: 95.6% polyester fiber, 4.4% spandex;"
6307,FORCAST,Tiana Cold Shoulder Dress,S$ 89.99,"- Floral outline printed cold shoulder dress
- V neckline
- Lined
- Regular fit
- Zip fastening
- Polyester
- Model wears a size AUS 6 and is 172cm tall",Cream,Polyester
6308,Dorothy Perkins,Petite Daisy Print Tee Dress,S$ 59.90,"- Skater dress with floral print
- Unlined
- Round neckline
- Regular fit
- Slip-on style
- 2 front pockets
- Short sleeves
- Flared hem
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Black,"96% Cotton, 4% Elastane"
6309,TOPSHOP,Pleated Spot Cape Dress,S$ 99.90,"- Caped dress with spots print
- Round neckline
- Regular fit
- Back button fastening
- Short caped sleeves
- Keyhole back
- Polyester",Multi,100% Polyester
6310,Forever New,Petite Victoria Wrap Dress,S$ 189.99,"Good things come in small packages! This soft pink wrap dress is part of our petites range. Wear it to your next cocktail party with statement heels and a matching clutch bag. Our petites range is perfectly proportioned to fit 5’3”/161cm and under height, so you’ll never have to worry about alterations ever again.
- Pleated wrap bodice
- Drape front maxi skirt
- Soft woven fabrication
- Zip back/hook and eye fastening
- Fully lined",Nude,"Outer: 100% Polyester. Lining: 95% Polyester, 5% Elastane"
6311,Little Mistress,Nude Sequin Maxi,S$ 152.90,"- Sleeveless lace trim maxi dress with sequins
- Lined
- V neckline
- Regular fit
- Polyester
- Model wears a UK 8 and is 174cm tall",Nude,[]
6312,Hollister,Bare Babydoll Dress,S$ 58.00,"- Mini dress with all-over plaid print
- Sizing runs one size larger
- Unlined
- Square neckline
- Slim fit
- Slip on style
- Adjustable straps
- Viscose
- Model wears an S and is 174cm tall",Black Print,Blend
6313,ZALORA BASICS,Jersey Tie Waist Wrap Dress,S$ 24.90,"- Star spangled cap sleeved mini dress
- V-neckline
- Slim fit
- Unlined
- Slip on style with self-tie fastening
- Polyblend",Black Base Star Print,95% Polyester 5% Spandex Knit
6314,GAP,Mordern Boatneck Dress,S$ 73.90,"- Stripe print 3/4 sleeve T-shirt dress
- Unlined
- Boat neckline
- Regular fit
- Slip on
- Cotton blend
- Model wears an S and is 176cm tall",Olive,"58% Cotton, 39% Modal, 3% Spandex"
6315,ZALORA,Colourblock Twist Front Midi Dress,S$ 39.90,"- Two tone short sleeve midi dress
- Unlined
- Twisted V neckline
- Regular fit
- Polyester",Black/Dark Purple,100% Polyester Woven
6316,ZALORA,EVENING Toga Twisted Dress,S$ 44.90,"- Shimmer toned mini dress with twist details
- Unlined
- One shoulder neckline
- Regular fit
- Zip fastening
- Polyester",Gunmetal,100% Polyester
6317,ZALORA,Wrap Dress With Ruffles,S$ 39.90,"- Solid tone ruffle sleeves detail mini wrap dress
- Wrap neckline
- Unlined
- Slim fit
- Wrap tie and button fastening
- Polyester",Yellow,100% Polyester Woven
6318,Kodz,Halter Neck Crochet Flare Dress,S$ 49.90,"- Skater dress with rib detail
- Halter neckline
- Regular fit
- Back zip fastening
- Sleeveless
- Flared hem
- Polyblend",Dark Blue,100% Polyblend
6319,Paper Dolls,2 In 1 Printed Shift Dress,S$ 123.90,"- Floral print top mini dress with ruffle hem and bow high neck detail
- High neckline
- Slim fit
- Zip fastening
- Polyblend",Tropical Navy,"89% Polyester, 11% Elastane"
6320,Dorothy Perkins,Spot Button Midi Shirt Dress,S$ 99.90,"- Collared midi dress with polka dots
- Unlined
- Shirt collar
- Regular fit
- Front button fastening
- Self tie waist closure
- Polyester
- Model wears a UK 8 and is 178cm tall",Black,100% Polyester
6321,Tussah,Phylis Halter Dress,S$ 52.90,"- Floral print ruffled overlay halter dress with frilled trim
- Lined
- Halter neckline
- Regular fit
- Self tie fastening
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Indiana Floral Plum,100% Polyester
6322,ZALORA,EVENING Button Down Satin Dress,S$ 49.90,"- Sleeveless satin button front fit and flare maxi dress
- Unlined
- V-neckline
- Flared fit
- Side zip fastening
- Polyester",Bronze,100% Polyester
6323,Something Borrowed,Kimono Sleeve Button Down Midi Dress,S$ 39.90,"- Midi dress with allover print
- Unlined
- V neckline
- Regular fit
- Front button fastening
- Self tie waist closure
- 2 pockets
- Polyester",Teal/Multi,100% Polyester
6324,Lovers + Friends,Darling Gown(Revolve),S$ 311.00,"Self 1: 96% poly 4% spandexSelf 2: 100% nylonLining 1: 97% cotton 3% spandexLining 2: 100% poly
Hand wash cold
Fully lined
Satin crepe fabric with side sheer mesh insets",Pink,[]
6325,Something Borrowed,Contrast Button Double Layer Flare Dress,S$ 32.90,"- Layered button through mini dress
- Square neckline
- Unlined
- Regular fit
- Button fastening
- Polyester",Blush,100% Polyester Woven
6326,Something Borrowed,Off Shoulder Button Down Fit And Flare Dress,S$ 39.90,"- Off shoulder dress with button up front
- Off shoulder neckline
- Unlined
- Regular fit
- Button fastening
- 2 patch pockets
- Polyester
- Model wears an S and is 176cm tall",Pink,100% Polyester Woven
6327,Mango,Midi Printed Dress,S$ 89.90,"- Printed turnover sleeve midi dress
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Front button fastening
- Polyester",Black,Polyester
6328,ZALORA,Pleated Detail Button Down Dress,S$ 39.90,"- Surplice mini dress with button detail
- Unlined
- Surplice neckline
- Regular fit
- Front button closure
- Polyester",Dusty Pink,100% Polyester Woven
